A3RC3AK8UN89I9	B000002NJS	5	Madonna 's 1998 album Ray of Light was one of her best albums , not her best ( that honor goes to Erotica , her most complete album to date ) . <sssss> The album has an electronic feel to it , easily addictive with its textured background music and inspiring lyrics . <sssss> The album spawned 4 singles ( plus one in the UK ) . <sssss> Those included Frozen , the albums first single a wonderful ballad with haunting lyrics and music . <sssss> The A-side for Frozen was the indian inflenced Shanti / Ashtangi , another wonderful song . <sssss> The second single was the title track , one of the best songs on the album ( they are all gems ) its an upbeat song about how in life we move so quickly , yet live life to its fullest . <sssss> Its B-side was the non album track Has To Be . <sssss> The third US release was The Power of Goodbye , another fine ballad , and the A-Side was the haunting Mer Girl , where Madonna relives her mother 's death . <sssss> This is probably my favorite song on the album , because it tells such a story and makes you think . <sssss> I think it should of been a single personally but its not very commercial at all . <sssss> Nothing Really Matters was the final single , check out the remixes they are the best . <sssss> To Have and Not to Hold was the A-side . <sssss> Drowned World / Substitute for Love was a single only in the UK , it was released with remixes of Sky Fits Heaven . <sssss> This album is another fine addition to Madonna 's collection of wonderful music .
A2BO41VARYGTAC	B000002NJS	4	A great album . <sssss> Not only very danceable but also soothing and kinda spiritual as well . <sssss> The title track is very techno and was a big hit for her . <sssss> Some of the lyrics to the songs are kinda ' out-there ' . <sssss> Like " Candy Perfume Girl " for instance . <sssss> I ca n't make head nor tail out of them . <sssss> In fact a lot of her lyrics are like that . <sssss> It makes me wonder if I 'm missing a screw or I 've gone dyslexic or something . <sssss> But at least the music is great so it does n't matter so much . <sssss> In fact , " Shanti / Ashtangi " is sung in Sanskrit , and even though it has the English translation , I 'm darned if it makes sense . <sssss> But all in all , this is an album that most Madonna fans will love . <sssss> And 16 page booklet contains all lyrics and lots of photos .
A28FNKCGFS03VL	B000002NJS	3	The " Mother Of Reinvention " reinvented herself noticeably for this album , but unfortunately , that 's not entirely a good thing in this case . <sssss> Not that it 's completely worthless ( the title track , the beautiful " The Power Of Goodbye " and " Little Star " are all nice offerings ) , but this overlong album is largely uncharacteristic for Madonna , lacking the all-out feelgoodness of her first 2 albums and the robust maturity of ones like " True Blue " and " Like A Prayer " . <sssss> Her average singing ability is not at its best here , much of the album is bland both musically and lyrically , and it 's filled with too many weird techno sounds that make it even more strange .
A1J5KCZC8CMW9I	B000002NJS	4	It may be hard to pick out " Madonnas " best album , but I think most would say this is her 90 's best . <sssss> Sure it 's another phase of hers and blah blah blah , but musically it 's very impressive , and her singing is also very strong . <sssss> And while the album is influenced by electronica , I never heard her say this was a techno album , so it should n't be judged as such . <sssss> Included are the hits " Frozen " , " Nothing Really Matters " , " Ray Of Light " , and the moving " Power Of Goodbye " . <sssss> Two other excellent songs are " Sky Fits Heaven " and " Drowned World / Substitute For Love " . <sssss> Most of the rest is good too . <sssss> I really like the " Erotica " and " Music " albums also , but neither is as satisfying as this . <sssss> It sounds as good as she looks on the cover .
A3VHV0NV7NKQPC	B000002NJS	5	As some other reviewers have noted , Madonna was having a hard time in the early 1990s . <sssss> I think she was caught up in musical adolscence ( sp ? <sssss> ) . <sssss> But , when she emerged as an adult singer with RAY OF LIGHT , boy were we all blown away ! <sssss> This album is so great ! <sssss> FROZEN is one of the best songs ( and videos ) that Madonna has ever done . <sssss> Her music became so emotional and spiritual . <sssss> It 's like she finally found what she was hoping to find with EROTICA and BEDTIME STORIES , but just was n't mature enough to realize it then . <sssss> Another thing I think had a real effect on Madonna 's music was her having children and becoming a mother . <sssss> Many of her previous albums ( and even on AMERICAN LIFE ) have songs dealing with the loss of her mother at a young age . <sssss> I think Madonna found some kind of spiritual peace in having her own children . <sssss> To our delight , this made her an even better person ... . <sssss> and her music drastically improved . <sssss> Madge could finally enjoy making music ... be at peace ... and have a little fun . <sssss> If you have n't went out and purchased this yet ... you had better get to your local record store immediately ! <sssss> You wo n't want to miss this one !
A2JAKHFYI88ZX0	B000002NJS	5	It seems this is Madonna 's last great album , well to me at least . <sssss> On 2000 's MUSIC she stumbled , and 2003 's AMERICAN LIFE she plummeted even further into the abyss . <sssss> On 1998 , she seems more focused than ever before on her music , which is more than I can say about her newer stuff . <sssss> This was one of the best era 's of her career , she truly made a huge comeback and impact with this album . <sssss> A lot happened between 1994 's BEDTIME STORIES and the release of this album in March of 1998 . <sssss> She starred as Evita Peron in EVITA in 1996 , and gave birth to daughter Lourdes in the same year . <sssss> Did motherhood change Madonna ? <sssss> Yes it did . <sssss> Working with producer William Orbit , the album has a sonically sweet sound that borrows heavily from electronica without overshadowing the poignant impact of the lyrics . <sssss> She sings about how she 's changed on " Drowned World / Substitute For Love " , " Nothing Really Matters " , and others . <sssss> " Swim " seems to be an epiphany about how she longs to be renewed and whole again . <sssss> She sings of motherhood on the lullaby-ish " Little Star " . <sssss> She tackles past demons about her own mother on " Mer Girl " , which is haunting and graphic . <sssss> " To Have And Not To Hold " is an excellent ballad , as is " The Power of Goodbye " . <sssss> Overall a strong collection of songs from the material mom .
A1OSWSG4YXN8KJ	B000002NJS	4	One has the tendency to wax Madonna 's extraordinary CD " Ray of Light " as her foray into electonica , but no one should limit its provocativeness into such a narrow hold . <sssss> This collection does , indeed , encompass electronica 's aesthetic , but it 's a compendium of such raw emotion , mixed with melodies so fluid as to melt right into , that it takes the cold technicality of electronica and gives it life . <sssss> While treading such ground in the past [ Marvin Gaye 's " I Want You " cover , and the track " Bedtime Stories " ] , here she coheres full throttle , breathing new existence into drum and bass , rock and house and ambient and even an Asian mantra , while resurrecting a personal diary not seen since her masterpiece , " LikeA Prayer " almost a decade before . <sssss> Consider it the Mother of Re-Invention 's ' Sgt. <sssss> Pepper ' . <sssss> My grade : A -
A23KAWGZ4RE1RI	B000002NJS	3	Almost 2002 , Madonna Ciccone has had a baby , got married , released a funky album ( " Music " ) , got a video banned by MTV and VH1 ( 2001 's " What 's It Feels LIke For A Girl " ) , and went on a world tour ( her first since 1993 ) . <sssss> All these major events happenedjust a mere three years after the release of Madonna 's " Ray Of A Light " , the albumthat critics professed her greatest and the one for better or worse , Miss C. soundedthe most full of ( ... ) on. <sssss> I listened to " Ray Of LIght " around June ' 98-when the album 's jittery , groundbreaking videofor it 's title track was all over MTV-and kinda was confused . <sssss> Altought I absolutley loved theCD 's opener , " Drowned World / Substitute For Love " , a subtle yet not subtle Massive Attack-inspired medation on superstar rebirth . <sssss> I was loving it ( too bad the song 's video which mimicked Princess Diana 's last ride was never was never released in the US ) . <sssss> But at the time excludingthe radio-friendly cuts " Nothing Really Matters " and " The Power Of Goodbye " , " Ray Of Light " was n't my tribe . <sssss> Fast foward three years . <sssss> Here I am listening to " Ray Of Light " and really getting the feel ofthe songs . <sssss> It 's way better , now that my older ears hear it. <sssss> I still adore " Drowned World " but oneof the best has to be the delicate , folksy " Swim " , which has the Material Mother playing a technoSarah McLachlan . <sssss> " Frozen " and " Little Star " both got love this time around but if there was some-thing irratating on " Ray " is Madonna 's constant chamelon nature . <sssss> All throughtout the album Madonna 's gooey faux-spritual , English , techno moves come offas real as Kiss ' makeup . <sssss> It turns you off to see Madonna play a musical Mother Teresa then turn into a raunchy cowgirl two years later . <sssss> But hey , that 's just Madonna . <sssss> From a Christian vampto gold-toothed sex pony , Madonna changes images like underwear-for better or for worse . <sssss> " Ray Of Light " may not be wholly authenic but it has some nice moments . <sssss> But I say thatfor an above-average Madonna album peep " Music " - a funky cowride . <sssss> Without the fake British accent .
A1QJHZUUMKZYZG	B000002NJS	5	20 years ago , a white girl with alot of soul broke into the music scene and changed the world with her music , style , and etc . <sssss> Very few gave her a chance to last 5 years , but today she is not only lasting ... she is making the BEST music . <sssss> Ray Of Light is hands down , one of the best and most creative albums I have ever heard . <sssss> THIS is what music should be about . <sssss> Growing , taking risks , experimenting and really caring about how your music will impact people . <sssss> My favorite song on this album is Sky Fits Heaven . <sssss> This song moved me to tears . <sssss> Other songs I like are Mer Girl , Candy Perfume Boy and Little Star . <sssss> At a time , when Michael Jackson has gone from cutting edge to scary , Janet Jackson from legit to bland and Whitney from excellent to sad , its so great to see there is still an artist that can progress . <sssss> I hope Christina A. follows Madonna 's examples .
A5889INEGKCQY	B000002NJS	3	When it comes to reviewing Madonna 's Ray Of Light it is hard to describe it . <sssss> What Madonna wanted to do is reinvent herself and make different kind of music . <sssss> She said she was a big techno fan but said also that many people did n't like techno becomes it was n't really emoitional and she said she wanted to make it emoitional . <sssss> It is nothing wrong with that but it fails to deliver the true emoitional part . <sssss> William Orbit is a great producer . <sssss> He remixed Justify My Love which could be found on her single . <sssss> ( She never mention it when they asked her why hireing William Orbit ) . <sssss> Now this album contains many Madonna 's hits and truly has some great tracks in between . <sssss> However some songs on Ray Of Light are fillers and others not so perfect . <sssss> The music often distracs Madonna 's voice and sometimes the opposite and when Madonna tries to be emoitional she ruins her songs with not so perfect lyrics ( she has written better lyrics before ) . <sssss> Her voice also does not seem to balance on the album and often the song that starts out really well becomes a big whole mess . <sssss> Though this album has some great kick ass tunes it has also some bad ones and not so good ones . <sssss> I Have to say that Ray Of Light by Madonna is probably her most overrated and overhyped work to date . <sssss> I Have listened to better albums but many Madonna 's fan seem to praise it . <sssss> Try Like A Prayer or Erotica instead .
A1IANEBSMVGHS9	B000002NJS	5	After practically having grown up to the music of Madonna , I was very used to the fact that she was the queen of Pop , but I would have never expected her to come up with such a brilliant dance / ambient album , like " Ray of Light " . <sssss> This time around , the diva counted with the production of William Orbit , considered precursor / father along with other greats ( such as Brian Eno ) of the Ambient musical movement . <sssss> As a result , the album stands out above all of Madonna 's previous work , as more soulful , more intimate , yet still retaining the essential Madonna feel to it : totally danceable and contagious . <sssss> Also to be considered as an element deeply affecting the quality of this album , is her motherhood , which becomes apparent in the more mature nature of the lyrics . <sssss> There 's not a single track on it I do n't like : it 's one of those perfect albums .
A37Y9UJBF3C32C	B000002NJS	5	When i was a kid I always tell people , I had three albums laying around , Ray of Light , Santana Supernatural , and Sugar Ray . <sssss> I listened to them over and over again . <sssss> Ray of Light is almost like a breath of fresh air . <sssss> It 's great , it really works for her voice . <sssss> It really show cases it . <sssss> It 's also very relaxing to listen to . <sssss> Frozen , is alittle slow , but great balled . <sssss> Nothing Really Matters great techo , and Ray of Light is a great pop song . <sssss> I can actually enjoy this whole album and like it . <sssss> This is really one of her best albums in my opinion .
A1XFNWGTPMG1AE	B000002NJS	5	The deepest album of Madonna since " Like A Prayer " , Ray Of Light became the fresh air for an artist that had been in a battle downhill musicaly since " Erotica " , the flavor of this album is the same trough it all , deep lyrics with electronica sounds , the aproach of happiness in the world that surround you with fame are well crafted in the slow motion song " Drowned World " , the upbeat and uplifting should be rewarded to the greatest feeling provided by several tracks like " Ray Of Light " , " Nothing Really Matters " , " Skin " and " Sky Fits Heaven " , the beat ballads are represented by " Frozen ( dark and lovely ) " , " The Power Of Goodbye " and " To Have And Not To Hold " , Madonna portraits her new spirituallity in " Shanti " and her recent motherhood on " Little Star " , this is an album that will leave you in a magical place and is meant to be heard like a concept album , not like the way is in GHV2 , were the songs sound out of place , this is an amazing peace of art of the late 90 's an a reaffirmation of an artist that deserves to be called an Icon of Music .
A38U2M9OAEJAXJ	B000002NJS	5	What 's a woman to do ? <sssss> Madonna has worked with pop , house , r & b , VH1-ready ballads , and even hip hop . <sssss> Next to electronica , the only thing she has n't dabbled with is bluegrass ( not that I 'm waiting ) . <sssss> Four years since " Bedtime Stories " , she hooks up with remixer William Orbit for " Ray of Light " , which is no doubt one of her very best albums . <sssss> At the seasoned age of then 39 , it can be tricky to pull off electronica on record , but surprisingly her voice nicely matches Orbit 's synthetic production . <sssss> " Frozen " , " Ray of Light " , and " Nothing Really Matters " show Madonna at her most lyrically mature . <sssss> And the real showstopper is " The Power of Good Bye " , which could very well be Mrs. Ritchie 's best breakup song ever . <sssss> Musically , " Ray of Light " is one fun ride . <sssss> Orbit gives us discocentric , trance-like beats that highlight " Skin " and the dynamite stomper " Sky Fits Heaven " . <sssss> " Ray of Light " introduced to us a new Madonna , who smartly reinvented herself on this impressive record .
A33R34S1ZYG9XE	B000002NJS	5	Well like I have said before about Madonna albums , when I review them they get no less than 5 stars and " Ray Of Light " is definitely no different . <sssss> This prodecessor to the also excellent " Music " , does not disappoint , from the first release " Frozen " , we journey into Madonna 's journey on this album . <sssss> The title song and fast-paced " Ray Of Light " shows that Madonna can still dance and sing with the best of them . <sssss> Then we givin ' another A + ballad from Ms. M " The Power Of Good-Bye " just takes you breath away with the glorious and haunting lyrics . <sssss> And then the last single ( in the U.S. ) " Nothing Really Matters " which was sorely underappreciated shows Madonna in dance mode again . <sssss> There are also great non-released material such as " Sky Fits Heaven " and " Subsitute for Love " ( released only in the U.K. ) . <sssss> Once again on this album Madonna shows that she is in no way giving up .
A23IOPI0D1OG7V	B000002NJS	5	This album conjures a flood of wonderful memories for me . <sssss> On a car trip to Washington D.C. in March of 1999 , my best friend Rebecca and I listened to it about 50 times over the course of the weekend , and to this day I ca n't hear " Swim " without seeing the smile on Becky 's face as she exclaimed " I love this song " ! <sssss> From the stunning , emotional powerhouse of the opener " Drowned World / Substitute For Love " the album entrances you and literally envelops you in it 's beauty . <sssss> William Orbit manages to create brilliant , colorful and full soundscapes without overcrowding the tracks and always making certain that Madonna 's voice is front and center in the mix . <sssss> Some critics may argue that this album is not " techno " or " Euro " enough , but that would be quibbling . <sssss> This is obviously a very spiritual , personal and emotional release ( in every sense of the word ) for Madonna , and her heartfelt delivery on these songs is very telling . <sssss> Is it me , or does she sound like she 's near tears on " The Power Of Goodbye " , " To Have Not To Hold " and , my personal favorite , " Little Star " ? <sssss> There 's an air of sadness , loss and ultimately , rebirth looming over this entire CD and you may find it difficult to shake that feeling once you 've heard it . <sssss> But with music this beautiful , why would you want to ?
AADJXNY9HSKJF	B000002VT6	5	I am a fan of practically all types of music . <sssss> I listen to and love everyone from The Backstreet Boys and Mariah Carey to Sade and Enya . <sssss> Sarah Mclachlan 's " Surfacing " is a unique experience though compared to the rest . <sssss> practically every song is a gem . <sssss> The stand-outs are " Building A Mystery " , " Adia " , " Sweet Surrender " , and the underrated and beautiful " Do What You Have To Do " . <sssss> For a relaxing and beautiful experience , kick back and relax . <sssss> It 's almost impossible not to love this album and if you like this ( and do n't mind audience noise ) check out the equally wonderful " Mirrorball " which feautures songs from " Surfacing " and " Fumbling Towards Ectasy " . <sssss> Thanks for reading .
A2PV6GK1HV54Y9	B000002VT6	3	Surfacing by Sarah McLachlan is a mixed bag , some songs work and the rest do n't . <sssss> There are only 10 tracks but it 's a lovely collection of piano ballads but I have to admit Sarah 's voice does irritate me sometimes . <sssss> Tracks I do enjoy are Building a Mystery , Sweet Surrender , Angel , Full of Grace , and Do What You Have to Do . <sssss> The rest of the tracks are bit of a letdown especially the smash hit Aida , I could never get into that song ! <sssss> This is n't Sarah 's best album , I would recommend Afterglow instead .
A3KGYTO6CF8MGF	B000002VT6	5	What a refreshing release from mainstream radio . <sssss> " I Love You " has got to be one of the most beautiful songs ever written , and " Black And White " has got to be one of the most affectuous most catchiest tunes on this planet . <sssss> Her vocal style is haunting and euphoric , lyrics cunning with the capacity of entwining your mind with your soul . <sssss> Many can relate to the meanings of her songs , like the sense of loneliness and / or heroin addiction she portrays with much oozing emotion on " Angel " . <sssss> It 's amazing how she can betray such intense feelings on " Possession " ( which you can find on her Fumbling cd . <sssss> ) and still captivate you with her disturbing message of a man gone obsessed . <sssss> She 's my all-time favorite singer and I hope that her creativity never wilts , which I 'm sure it wo n't . <sssss> From Touched to Surfacing she 's a true jewel to bestow upon . <sssss> So be my guest and feast on more recommendations , such as these other must-have 's by S.M : Touched ( 1989 ) , Solace ( 1991 ) , Fumbling Towards Ecstacy ( 1994 ) , Rarities , B-Sides & Other Stuff ( where you can find the chilling " Song For A Winter 's Night " ) , and Delerium 's Karma ( 1997 ) where you can find her breaking the " Silence " with sweet bliss . <sssss> I hope my review helped . <sssss> Did it ?
A1YQ6QB2127AJ4	B000002VT6	5	" Surfacing " is one of the most beautiful albums in Sarah McLachlan 's career . <sssss> This is less rock themed than her previous album " Falling Toward Ectasy " . <sssss> She sings her every drop of heart and soul through every track . <sssss> Her every track has heavy emotion that slams the listeners in a good way . <sssss> The spiritual " Angel " symbolizes this the most . <sssss> Her songwriting is amazing . <sssss> Every instrument combines with her beautiful soprano voice wonderfully , even the edgy electric guitar parts most expressed on " Witness " and " Black And White " . <sssss> Such combination heard on every track remains unique and ahead of its time . <sssss> McLachlan plays the guitar and the piano as soulfully as she sings . <sssss> She proves on " Surfacing " that she continues to evolve as a musician . <sssss> Such high level talent will give her legendary status in the following years to come . <sssss> This album is great for those looking for something unique and relaxing . <sssss> Many will be pleased .
AXFI7TAWD6H6X	B000002VT6	3	I 've been a huge Sarah McLachlan fan since " Touch " , long before the music industry took notice of her . <sssss> As good as as this cd is , " Solace " is far superior to " Surfacing " . <sssss> I did n't care for " Fumbling Towards Ecstasy " therefore I skipped on buying it . <sssss> I found it utterly useless to buy her live cd " Mirrorball " when I have the songs already , and secondly I hate live albums . <sssss> My one sole problem with this cd is that it comes off as schmaltzy with songs like " Angel " , which is a good song but too drippy . <sssss> With " Touch " and " Solace " there is melancholy and darkness in her lyrics and music that " Surfacing " fails to capture . <sssss> The production on the cd is a bit too polished but I can forgive Sarah for that . <sssss> I miss the starkness that " Vox " and " Path of Thorns ( Terms ) " has . <sssss> Overall I love this cd . <sssss> " Sweet Surrender " and " Adia " are two of my favorite songs , but " Angel " is my absolute favorite despite the drippiness in the lyrics . <sssss> " I Love You " is also a great song too .
A2BO41VARYGTAC	B000002VT6	5	Sarah has outdone herself on this album . <sssss> Her best album to date , every song is pure brilliance . <sssss> How is it possible for one person to be so talented ? <sssss> A singer/songwriter/guitarist / pianist , and good at them all . <sssss> I know there are others who can do all that too , but there is just something about Sarah that puts her above all the rest . <sssss> Or most of them , anyway . <sssss> Her voice and songs touch the soul ... like the beautiful ballads " I love You " and " Angel " . <sssss> Surely 2 of the most beautiful songs ever . <sssss> And this cd is enhanced with videos of her performing . <sssss> A real plus . <sssss> Sarah has one of the most beautiful voices I have ever heard ; she is so expressive and ethereal in her singing . <sssss> If you are a Sarah McLachlan fan and do n't yet have this album , what are you waiting for ? <sssss> Christmas ? <sssss> Well , that was yesterday , so wait no more . <sssss> And if you happen to be one of the few who do n't know of this talented artist yet ... <sssss> I have just 3 words ... BOXING WEEK SALES ! <sssss> ( Post-Christmas sales to you Americans ) .
A97B72F4UI8FA	B000002VT6	4	I was eager to get this cd . <sssss> I loved building a mystery but with the song Sweet Surrender i wanted this cd badly . <sssss> i am a big fan of up tempo music , but this cd is sometimes a little bit bland , but the great lyrics make up for it . <sssss> when Adia and Angel became two of her biggest hits ever , i was so happy . <sssss> No one should miss Sarah Mclachlan , she is a true genius . <sssss> but i reccomend Mirrorball-it has all her songs , and i think she is almost better live than in the studio .
A38UBVJEV1LLS7	B000002VT6	5	McLachlan is one of my favorites , not because I am bias , but because she proves herself time and time again . <sssss> All ten tracks on " Surfacing " are classics . <sssss> They are hazy love songs about frustration , loss , and deep love ( even the instrumental " Last Dance " is touching ) . <sssss> The music prefectly blends with her soft voice creating an atmosphere of thick that one can almost touch it . <sssss> Though it is hard to pick , " Building a Mystery " " Sweet Surrender " " Adia " " Do What You Have to Do " " Witness " and " Black and White " are the better half of the album , but there really is not reason to mention because they are all fabulous . <sssss> A must have for anyone with ears . <sssss> Dark love at its best .
A33R34S1ZYG9XE	B000002VT6	5	When you come across an album so good you have to review it . <sssss> Sarah Mclachlan finally got the recognition she truly deserved on " Surfacing " a wonderful collection of songs , on an album I listened to front to back . <sssss> " Building A Mystery " started this album off and became an instant hit ( even if it has a bad word in it ) becoming her first Top 10 hit , the came " Sweet Surrender " , an upbeat song for her , hitting # 28 , and giving us a personal view inside her mind , but the next two releases really put her in a class all her own . <sssss> " Adia " the album thire release was a phenonmenal hit for her giving her , her first top 3 hit also giving her a gold single the song went to # 3 , " Adia " is about someone Sarah never identifies . <sssss> And then comes " Angel " ( also on the " City Of Angels " soundtrack also good ) which once again hit the top 5 at # 4 , the video is a simple live video , but the song that makes this album also glow is " Last Dance " a song so beautiful it needs no words . <sssss> I became more of a fan by listening to this album but also because Sarah has a very unique voice , and she sond incredible live .
AMP7TQRWAIE84	B00000DFRS	3	It 's no classic but it 's good enough . <sssss> My favorites are : It 's Not Right But It 's OkayI Was Made To Love HimIf I Told You Thatand Until You Come Back . <sssss> I like the beat to Oh Yes and have grown to like the song . <sssss> Until You Come Back , written by Babyface himself is also notable . <sssss> I Was Made To Love Him is good too . <sssss> It 's a very bouncy track . <sssss> I do n't care too much for You 'll Never Stand Alone though .3.8 stars . <sssss> Good CD but I 'm sure that one of her earlier releases is better . <sssss> But if you enjoy R&B ; , then I fully recommend this CD .
A2EL3990HXOMZB	B00000DFRS	4	Whitney Houston 's sad passing in February 2012 , following more than a decade of personal downfall , had left a considerable body of work , although she was not as prolific as she might have been . <sssss> This had one big reason ; the 1992 soundtrack " The Bodyguard " , which sold well over 20 million copies ; before that , she released three regular albums , of which the last , " I 'm Your Baby Tonight " , was rather weak . <sssss> After " The Bodyguard " , two more soundtracks of the artist 's starring movies followed . <sssss> However , fans had to wait until late 1998 for her next proper longplayer . <sssss> It was worth the wait . <sssss> With modern r & b ; , rap , neo-soul and hip-hop raging around at the end of the millennium , Houston left nothing to the chance and summoned a legion of trendy producers beginning with Rodney Jerkins , Missy Elliott and Wyclef Jean and ending with adult contemporary stalwarts Diane Warren and Babyface . <sssss> Especially the whopping title track penned by Wyclef Jean entered the anals of sleek , immaculately produced pop-music , as did the US-high-charting " Heartbreak Hotel " featuring Kelly Price and Faith Evans . <sssss> The record also includes the Oscar winning duet with rival Mariah Carey ( " When You Believe " from " The Prince of Egypt " ) and Rodney Jerkins ' helmed " If I Told You That " , later redone as a duet with George Michael . <sssss> Even the then-much-hyped Lauryn Hill was enlisted for the last moment , producing the closer " I Was Made To Love Him " . <sssss> Here , as well as on Missy Elliott 's " In My Business " , lyrics were hintng at the singer 's unending love for husband Bobby Brown , although the reality of her life was just at the time of this release starting to enter darkness of drugs , alcohol and domestic abuse . <sssss> In the final analysis , " My Love Is Your Love " not only can be called the last great album of Whitney Houston in terms of vocal performance . <sssss> It may eventually be ackowledged as her best - certainly her most consistent - regular album ever .
A29TNAVMPYFRDF	B00000DFRS	5	Long accused of so-so music that did n't live up to her glorious voice , Whitney Houston all but silenced critics with this career album , 13 years into said career . <sssss> After attempting to ditch the slightly white-bread sound of her first two discs , her last studio effort , I 'M YOUR BABY TONIGHT , came off as slightly uneven and just a little disjointed , and as such was for the most part , with the exception of a couple of hits , met with apathy . <sssss> Fast forward eight years , and an album no one suspected she had in her . <sssss> Granted , the signature power ballads are here , but she 's also injected a shot of slinky pop / R & B , thanks in large part to Rodney Jerkins string-drenched production . <sssss> The resulting work , which includes ' It 's Not Right But It 's Okay ' , remains creative zeniths for both Houston and Jerkins . <sssss> Babyface and David Foster also contribute tracks , along with uber-writer Diane Warren , whose work is usually beyond saccharine but in Houston 's hands manages to rise above the typically insipid lyrics . <sssss> A must for any pop fan , and Houston 's most essential recording to date .
A3RC3AK8UN89I9	B00000DFRS	5	Whitney 's first album in 8 years . <sssss> Wow , first one since Im Your Baby Tonight ( 1990 ) . <sssss> After a slew of successful movies she returns to the recording studio for a full album , this one called My Love Is Your Love . <sssss> With a slew of guest artists and producers , this is one of her best albums yet . <sssss> The album spinned off many hits such as Its Not Right But Its Okay ( the remix is better ) , Heartbreak Hotel with Kelly Price & Faith Evans ( a very soulful R&B song , youll love it ) , My Love Is Your Love ( with Wyclef , a very touching song I love it ) , When You Believe ( with Mariah Carey , its a really good song and they both sing so well , should of done way better than it got credit for ) , I Learned From The Best ( one of three tracks penned by Diane Warren , produced by David Foster ) . <sssss> However there is so much more on this album . <sssss> Missy Elliot lends her talent to the hip hop song In My Business , If I Told You That is a funky R&B tune which was later rerecorded for her Greatest Hits album this time with George Michael lending vocals , but this is just as good . <sssss> Oh Yes tends to be a little over polished but still nice . <sssss> Get It Back is a really funky R&B tune youll love dancing to , Until You Come Back is the power ballad of the cd youll love , I Bow Out is another fun song as well . <sssss> The album closes with two last tracks , the wonderful Youll Never Stand Alone which is almost the predeccor of You Were Loved , and the album closes with a R&B song with Lauryn Hill called I Was Made To Love Him . <sssss> This is a really good album with some good music , youll like it just give it a listen .
A2JAKHFYI88ZX0	B00000DFRS	5	This was Whitney Houston 's first album in 8 years . <sssss> She did a lot of movie and soundtrack work in the 90s , most notably THE BODYGUARD , but this was her official follow up to 1990s IM YOUR BABY TONIGHT . <sssss> I believe this is her strongest effort to date . <sssss> There is n't a weak track in the bunch . <sssss> Whitney worked with a lot of contemporary producers at the time , like Missy Elliott , Wyclef Jean , Lauryn Hill , Rodney Jerkins , and more . <sssss> The album opens with the anthem " It 's Not Right But It 's Ok " . <sssss> The album version is good , but the remix is even better . <sssss> " Heartbreak Hotel " is a showstopping performance by Whitney , Faith Evans and Kelly Price . <sssss> The title track is the song that Wyclef Jean produced . <sssss> " When You Believe " is a nice duet with Mariah Carey , they compliment each other well . <sssss> These 4 songs were singles from the album in the US , and the Diane Warren penned " I Learned From The Best " was also a single . <sssss> I like the Missy produced tracks , " In My Business " and " Oh Yes " , the latter being a perfect piece of soul . <sssss> There 's some good uptempo R&B on songs like " If I Told You That " , " I Bow Out " and " Get it Back " . <sssss> She collaborates with Lauryn Hill on the hidden track " I Was Made To Love Him " , which is nice . <sssss> One of my favorites is the inspiring ballad " You 'll Never Stand Alone " . <sssss> Overall this is a top grade effort from Mrs. Bobby Brown , worth repeated listens .
AQ9XQBOAHB999	B00000DFRS	5	When a cd wins several awards or sells millions of copies does n't mean that it 's the best work of a singer . <sssss> " My love is your love " is one of Whitney 's latest albums and for me it 's her best . <sssss> This production did n't have the impact of " The bodyguard " or her 1987 hit release " Whitney " but it also had a good experience on the charts . <sssss> It was a Top 15 album , sold 5 million copies worldwide and its singles ; " It 's not right but it 's ok " , " My love is your love " , " I learned from the past " and the biggest one , " Heartbrake hotel " next to Faith Evans and Kelly Price were hits . <sssss> There 's also a duet with Mariah Carey . <sssss> The song is the theme from " The Prince of Egipt " that was nominated for an Oscar in the Best song for a movie category , back in 2000 . <sssss> This album was considered as Whitney 's comeback ( it was actually her first new studio album after her 1990 " I 'm your baby tonight " ) and it had a different direction . <sssss> Whitney adds more hip-hop sounds .
A1FML9FCUPV6TI	B00000DFRS	4	This cd arrived after 8 long years since her last studio album , " Im Your Baby Tonight " . <sssss> Afterwards Whitney went on to act in some movies , this was her celebrated return . <sssss> My Love Is Your Love is a collection of contemporary R&B music . <sssss> Working with producers such as Rodney " Darkchild " Jerkins , David Foster , Missy Elliott , to name a few , Whitney turns in some exciting music with this album . <sssss> Diane Warren penned a few of the tracks too . <sssss> The first single " When You Believe " is a duet with Mariah Carey , which I found to be underrated . <sssss> The next single " Heartbreak Hotel " performed better on the charts , a song with Kelly Price and Faith Evans , one of the most compelling R&B tracks with true emotion that has been missing from the genre for quite some time . <sssss> " It 's Not Right But It 's Okay " is a good song , but the remix on radio and in the video is much better than the one that appears in this album . <sssss> " My Love Is Your Love " is a beautiful song written by Wyclef Jean which is truly a highlight of the album . <sssss> Along with the singles , there is definately some excitement to talk about . <sssss> " You 'll Never Stand Alone " is Whitney 's most compelling and beautiful ballads since 1996 's " You Were Loved " , truly inspiring . <sssss> " Until You Come Back " is a classic Whitney ballad . <sssss> " In My Business " is a song where Whitney wonders why people are all hatin her and up in her business , with Missy on the side to add extra flava . <sssss> Overall Whitney has turned in a fairly good collection of contemporary R&B . <sssss> Some would say she jumped on the bandwagon , but listening to this clearly showcases her ability to do various types of music .
